calendar_years,acara_sml_id,acara_sml_school_name,suburb,address,post_code,state,school_sector_code_desc,school_type_code_desc,year_range,total_enrollments,fte_total_enrollments,total_female_enrollments,total_male_enrollments,campus_type_code,school_url,latitude,longitude,street_lat,street_lon,geo_formatted_address,geo_suburb,geo_reliability,geo_supplier,atlas_suburb_id
2013,47533,Morayfield State High School,MORAYFIELD,VISENTIN ROAD,4506,QLD,G,Secondary, 8-12,1344,1340,634,710,G,http://www.morayfieshs.eq.edu.au,-27.108475,152.9544282,-27.108475,152.9544282,"Morayfield State High School, Visentin Road, Morayfield QLD 4506, Australia",MORAYFIELD,3,Google,
2013,47534,Albany Creek State High School,ALBANY CREEK,ALBANY FOREST DRIVE,4035,QLD,G,Secondary, 8-12,1104,1103.6,544,560,G,http://www.albacreeshs.eq.edu.au,-27.357389,152.968289,-27.357389,152.968289,"Albany Creek State High School, Albany Forest Drive, Albany Creek QLD 4035, Australia",ALBANY CREEK,3,Google,
2013,47535,Dysart State High School,DYSART,EDGERLEY STREET,4745,QLD,G,Secondary, 8-12,145,144.8,69,76,G,http://www.dysartshs.eq.edu.au,-22.5850474,148.3565332,-22.5850474,148.3565332,"Dysart State High School, 1 Edgerley Street, Dysart QLD 4745, Australia",DYSART,3,Google,
2013,47536,Nanango State High School,NANANGO,ELK STREET,4615,QLD,G,Secondary, 8-12,513,513,276,237,G,http://www.nanangoshs.eq.edu.au,-26.666167,151.993197,-26.666167,151.993197,"Nanango State High School, 54 Elk Street, Nanango QLD 4615, Australia",NANANGO,3,Google,
2013,47537,Rochedale State High School,ROCHEDALE,PRIESTDALE ROAD,4123,QLD,G,Secondary, 8-12,1078,1078,551,527,G,http://www.rochedaleshs.eq.edu.au,-27.5871768,153.1116958,-27.5871768,153.1116958,"Rochedale State High School, 249 Priestdale Road, Rochedale QLD 4123, Australia",ROCHEDALE,3,Google,
2013,47538,Smithfield State High School,SMITHFIELD,O'BRIEN ROAD,4878,QLD,G,Secondary, 8-12,886,882,433,453,G,http://www.smithfieldshs.eq.edu.au,-16.812993,145.6968534,-16.812993,145.6968534,"Smithfield State High School, O'Brien Road, Smithfield QLD 4878, Australia",SMITHFIELD,3,Google,
2013,47539,Lowood State High School,LOWOOD,PROSPECT STREET,4311,QLD,G,Secondary, 8-12,559,559,270,289,G,http://www.lowoodshs.eq.edu.au,-27.468564,152.5826794,-27.468564,152.5826794,"Lowood State High School, Prospect Street, Lowood QLD 4311, Australia",LOWOOD,3,Google,
2013,47540,Mabel Park State High School,SLACKS CREEK,PARADISE ROAD,4127,QLD,G,Secondary, 8-12,461,461,236,225,G,http://www.mabelparkshs.eq.edu.au,-27.6397670428,153.127910105,-27.6397670428,153.127910105,"PARADISE RD, SLACKS CREEK, QLD 4127",SLACKS CREEK,4,Sensis,
2013,47541,Woree State High School,WOREE,RIGG STREET,4868,QLD,G,Secondary, 8-12,830,830,362,468,H,http://www.woreeshs.eq.edu.au,-16.9609152,145.7418809,-16.9609152,145.7418809,"Woree State High School, Rigg Street, Woree QLD 4868, Australia",WOREE,2,Google,
2013,47542,Laidley State High School,LAIDLEY,ALFRED STREET,4341,QLD,G,Secondary, 8-12,610,608.9,304,306,G,http://www.laidleyshs.eq.edu.au,-27.636913,152.4037921,-27.636913,152.4037921,"Laidley State High School, 98 Alfred Street, Laidley QLD 4341, Australia",LAIDLEY,3,Google,
2013,47543,Browns Plains State High School,BROWNS PLAINS,IVOR STREET,4118,QLD,G,Secondary, 8-12,1091,1090,539,552,G,http://www.brownsplainsshs.eq.edu.au,-27.6697955,153.0539036,-27.6697955,153.0539036,"Browns Plains State High School, Ivor Street, Browns Plains QLD 4118, Australia",BROWNS PLAINS,3,Google,
2013,47544,Coolum State High School,COOLUM BEACH,HAVANA ROAD EAST,4573,QLD,G,Secondary, 8-12,703,703,327,376,G,http://www.coolumshs.eq.edu.au,-26.501829,153.086607,-26.501829,153.086607,"Coolum State High School, Havana Road East, Coolum Beach QLD 4573, Australia",COOLUM BEACH,3,Google,
2013,47545,Coombabah State High School,COOMBABAH,PINE RIDGE ROAD,4216,QLD,G,Secondary, 8-12,1160,1159.8,546,614,G,http://www.coombabashs.eq.edu.au,-27.9233671,153.3777612,-27.9233671,153.3777612,"Coombabah State High School, 550 Pine Ridge Road, Coombabah QLD 4216",COOMBABAH,3,Google,
2013,47546,Runcorn State High School,RUNCORN,HILL ROAD,4113,QLD,G,Secondary, 8-12,843,843,392,451,G,http://www.runcornshs.eq.edu.au,-27.5928779,153.078017,-27.5928779,153.078017,"Runcorn State High School, 132 Hill Rd, Runcorn QLD 4113, Australia",RUNCORN,3,Google,
2013,47547,Pioneer State High School,ANDERGROVE MACKAY,BEDFORD ROAD,4740,QLD,G,Secondary, 8-12,764,764,382,382,G,http://www.pioneershs.eq.edu.au,-21.0954638,149.1786612,-21.0954638,149.1786612,"Pioneer State High School, Anderson Grove QLD 4740, Australia",ANDERSON GROVE,3,Google,
2013,47548,Nerang State High School,NERANG,WEEDONS ROAD,4211,QLD,G,Secondary, 8-12,865,865,428,437,G,http://www.nerangshs.eq.edu.au,-28.0009075,153.3287038,-28.0009075,153.3287038,"Nerang State High School, Weedons Road, Nerang QLD 4211, Australia",NERANG,3,Google,
2013,47549,Collinsville State High School,COLLINSVILLE,WALKER STREET,4804,QLD,G,Secondary, 8-12,106,106,53,53,G,http://www.collinsvshs.eq.edu.au,-20.5489079107,147.83659389,-20.5489079107,147.83659389,"WALKER ST, COLLINSVILLE, QLD 4804",COLLINSVILLE,4,Sensis,
2013,47550,Thuringowa State High School,CONDON,VICKERS ROAD SOUTH,4815,QLD,G,Secondary, 8-12,566,566,272,294,G,http://www.thuringowashs.eq.edu.au,-19.3366196,146.7167892,-19.3366196,146.7167892,"Thuringowa State High School, 26-54 Vickers Road South, Condon QLD 4815, Australia",CONDON,3,Google,
2013,47551,Bray Park State High School,BRAY PARK,LAVARACK ROAD,4500,QLD,G,Secondary, 7-12,842,842,416,426,G,http://www.brayparkshs.eq.edu.au,-27.2987378,152.9633772,-27.2987378,152.9633772,"Bray Park State High School, Lavarack Road, Bray Park QLD 4500, Australia",BRAY PARK,3,Google,
2013,47552,Redbank Plains State High School,REDBANK PLAINS,WILLOW ROAD,4301,QLD,G,Secondary, 8-12,1354,1354,646,708,G,http://www.redbplaishs.eq.edu.au,-27.6520444,152.8690889,-27.6520444,152.8690889,"Redbank Plains State High School, 136 Willow Road, Redbank Plains QLD 4301, Australia",REDBANK PLAINS,3,Google,
2013,47553,Alexandra Hills State High School,ALEXANDRA HILLS,WINDEMERE ROAD,4161,QLD,G,Secondary, 7-12,1383,1381.6,686,697,G,http://www.alexhillshs.eq.edu.au,-27.5239565,153.2135556,-27.5239565,153.2135556,"Alexandra Hills State High School, Windemere Road, Alexandra Hills QLD 4161, Australia",ALEXANDRA HILLS,3,Google,
2013,47554,Marsden State High School,WATERFORD WEST,MUCHOW ROAD,4133,QLD,G,Secondary, 8-12,1814,1814,802,1012,G,http://www.marsdenshs.eq.edu.au,-27.6847465,153.1105918,-27.6847465,153.1105918,"Marsden State High School, Waterford West QLD 4133, Australia",WATERFORD WEST,3,Google,
2013,47555,Maleny State High School,MALENY,BUNYA STREET,4552,QLD,G,Secondary, 8-12,662,655.2,346,316,G,http://www.malenyshs.eq.edu.au,-26.7654163,152.857922,-26.7654163,152.857922,"Maleny State High School, 50 Bunya Street, Maleny QLD 4552, Australia",MALENY,3,Google,
2013,47556,Wellington Point State High School,WELLINGTON POINT,BADGEN ROAD,4160,QLD,G,Secondary, 8-12,1068,1068,518,550,G,http://www.wellpoinshs.eq.edu.au,-27.4908227,153.2303255,-27.4908227,153.2303255,"Wellington Point State High School, Badgen Road, Wellington Point QLD 4160, Australia",WELLINGTON POINT,3,Google,
2013,47557,Toogoolawah State High School,TOOGOOLAWAH,OLD MOUNT BEPPO ROAD,4313,QLD,G,Secondary, 8-12,218,218,102,116,G,http://www.toogoolawahshs.eq.edu.au,-27.104203,152.388743,-27.104203,152.388743,"Toogoolawah State High School, 76 Old Mount Beppo Road, Toogoolawah QLD 4313, Australia",TOOGOOLAWAH,3,Google,
2013,47558,Bribie Island State High School,BONGAREE,FIRST AVENUE,4507,QLD,G,Secondary, 8-12,979,979,486,493,G,http://www.bribislashs.eq.edu.au,-27.081604,153.1702198,-27.081604,153.1702198,"FIRST AV, BONGAREE, QLD 4507",BONGAREE,4,Sensis,
2013,47559,Capella State High School,CAPELLA,GORDON STREET,4723,QLD,G,Secondary, 8-12,140,140,61,79,G,http://www.capellashs.eq.edu.au,-23.0886768,148.0294871,-23.0886768,148.0294871,"Capella State High School, Gordon Street, Capella QLD 4723, Australia",CAPELLA,3,Google,
2013,47560,Elanora State High School,ELANORA,CNR 19TH AVENUE & AVOCADO STREET,4221,QLD,G,Secondary, 8-12,798,797.4,402,396,G,http://www.elanorashs.eq.edu.au,-28.1285425,153.4535516,-28.1285425,153.4535516,"Avocado Street, Elanora QLD 4221, Australia",Elanora,7,Google,
2013,47561,Helensvale State High School,HELENSVALE,DISCOVERY DRIVE,4212,QLD,G,Secondary, 8-12,2094,2094,1032,1062,G,http://www.helensvaleshs.eq.edu.au,-27.895826,153.327064,-27.895826,153.327064,"Helensvale State High School, Helensvale QLD 4212, Australia",HELENSVALE,3,Google,
2013,47562,Clermont State High School,CLERMONT,KITCHENER STREET,4721,QLD,G,Secondary, 8-12,157,157,70,87,G,http://www.clermontshs.eq.edu.au,-22.8273998512,147.637423546,-22.8273998512,147.637423546,"KITCHENER ST, CLERMONT, QLD 4721",CLERMONT,4,Sensis,
2013,47563,William Ross State High School,ANNANDALE,MERVYN CROSSMAN DRIVE,4814,QLD,G,Secondary, 8-12,1020,1020,469,551,G,http://www.willrossshs.eq.edu.au,-19.315578,146.7993486,-19.315578,146.7993486,"William Ross State High School, Mervyn Crossman Drive, Annandale QLD 4814, Australia",ANNANDALE,3,Google,
2013,47564,Park Ridge State High School,PARK RIDGE,LANCEWOOD STREET,4125,QLD,G,Secondary, 8-12,925,925,464,461,G,http://www.parkridgshs.eq.edu.au,-27.7010091,153.0345776,-27.7010091,153.0345776,"Park Ridge State High School, Park Ridge QLD 4125, Australia",PARK RIDGE,3,Google,
2013,47565,Tullawong State High School,CABOOLTURE,DEL ROSSO ROAD,4510,QLD,G,Secondary, 8-12,1045,1043.9,574,471,G,http://www.tullawongshs.eq.edu.au,-27.07063,152.928896,-27.07063,152.928896,"Tullawong State High School, Caboolture QLD 4510, Australia",CABOOLTURE,3,Google,
2013,47566,Windaroo Valley State High School,BAHRS SCRUB,BEENLEIGH BEAUDESERT ROAD,4207,QLD,G,Secondary, 8-12,976,976,507,469,G,http://www.wvhigh.eq.edu.au,-27.739684,153.188721,-27.739684,153.188721,"Windaroo Valley State High School, Bahrs Scrub QLD 4207, Australia",BAHRS SCRUB,3,Google,
2013,47679,Holy Spirit School,BRAY PARK,102 SPARKES ROAD,4500,QLD,C,Primary," U, Prep-7",587,587,304,283,G,http://www.holyspiritbraypark.qld.edu.au,-27.293172,152.970638,-27.294057,152.970939,"102 SPARKES RD, BRAY PARK, QLD 4500",BRAY PARK,2,Sensis,
2013,47567,Mountain Creek State High School,MOUNTAIN CREEK,LADY MUSGRAVE DRIVE,4557,QLD,G,Secondary, 8-12,1782,1782,911,871,G,http://www.mtncreekshs.eq.edu.au,-26.687778,153.103889,-26.687778,153.103889,"Mountain Creek State High School, Lady Musgrave Drive, Mountain Creek QLD 4557, Australia",MOUNTAIN CREEK,3,Google,
2013,47569,Tamborine Mountain State High School,NORTH TAMBORINE,HOLT ROAD,4272,QLD,G,Secondary, 8-12,672,672,349,323,G,http://www.tamborinemtnshs.eq.edu.au,-27.932355,153.191164,-27.932355,153.191164,"Tamborine Mountain State High School, 67-87 Holt Road, North Tamborine QLD 4272, Australia",NORTH TAMBORINE,3,Google,
2013,47570,Chancellor State College,SIPPY DOWNS,SIPPY DOWNS DRIVE,4556,QLD,G,Combined, Prep-12,2367,2363.2,1169,1198,G,http://www.chancellorsc.eq.edu.au,-26.7205925,153.0593241,-26.7205925,153.0593241,"Chancellor State College - Primary Campus, Scholars Drive, Sippy Downs QLD 4556, Australia",SIPPY DOWNS,3,Google,
2013,47572,Brisbane Youth Education and Training Centre,WACOL,CNR AVEYRON & WOLSTON PARK ROADS,4076,QLD,G,Combined, 6-12,106,105.6,28,78,G,http://www.brisbaneyoutheu.eq.edu.au,-27.59158,152.916189,-27.59158,152.916189,"INTERSECTION OF AVEYRON RD AND WOLSTON PARK RD, WACOL, QLD 4076",WACOL,4,Sensis,
2013,47573,Flagstone State Community College,FLAGSTONE,CNR HOMESTEAD DVE AND POINCIANA DVE,4280,QLD,G,Secondary, 8-12,837,837,395,442,G,http://www.flagstonescc.eq.edu.au,-27.8074795,152.9554116,-27.8074795,152.9554116,"Flagstone State Community College, Poinciana Drive, Flagstone QLD 4280",FLAGSTONE,3,Google,
2013,47574,North Lakes State College,NORTH LAKES,JOYNER CIRCUIT,4509,QLD,G,Combined, Prep-12,2863,2860.8,1459,1404,G,http://www.northlakescollege.eq.edu.au,-27.237283,153.024879,-27.237283,153.024879,"North Lakes State College, Joyner Circuit, North Lakes QLD 4509, Australia",NORTH LAKES,3,Google,
2013,47575,Upper Coomera State College,UPPER COOMERA,RESERVE ROAD,4209,QLD,G,Combined, Prep-12,2296,2295.4,1140,1156,G,http://www.uppercoomerasc.eq.edu.au,-27.871294,153.298242,-27.871294,153.298242,"Upper Coomera State College, 137 Reserve Road, Upper Coomera QLD 4209, Australia",UPPER COOMERA,3,Google,
2013,47576,Clover Hill State School,MUDGEERABA,CLOVER HILL DRIVE,4213,QLD,G,Primary, Prep-7,949,949,475,474,G,http://www.cloverhillss.eq.edu.au,-28.0919923,153.3766737,-28.0919923,153.3766737,"Clover Hill State School, Clover Hill Drive, Mudgeeraba QLD 4213, Australia",MUDGEERABA,3,Google,
2013,47577,Townsville Community Learning Centre - A State Special School,MUNDINGBURRA,THOMPSON STREET,4812,QLD,G,Combined," U, Prep",112,112,30,82,G,http://www.tclcspecs.eq.edu.au,-19.3014744743,146.777090323,-19.3014744743,146.777090323,"THOMPSON ST, MUNDINGBURRA, QLD 4812",MUNDINGBURRA,4,Sensis,
2013,47578,Kelvin Grove State College,KELVIN GROVE,L'ESTRANGE TERRACE,4059,QLD,G,Combined, Prep-12,2067,2066.8,1015,1052,G,http://www.kelvingrovesc.eq.edu.au,-27.4496301,153.0141483,-27.4496301,153.0141483,"Kelvin Grove State College, L'estrange Terrace, Kelvin Grove QLD 4059, Australia",KELVIN GROVE,3,Google,
2013,47579,Whites Hill State College,CAMP HILL,BURN STREET,4152,QLD,G,Combined, Prep-12,640,639.4,308,332,G,http://www.whiteshillsc.eq.edu.au,-27.500794,153.0837482,-27.500794,153.0837482,"Whites Hill State College, 138 Burn Street, Camp Hill QLD 4152, Australia",CAMP HILL,3,Google,
2013,47580,Logan City Special School,LOGAN CENTRAL,WEMBLEY ROAD,4114,QLD,G,Combined," U, P-Prep",104,102.8,25,79,G,http://www.logacityspecs.eq.edu.au,-27.6422898,153.1026205,-27.6422898,153.1026205,"Logan City Special School, Logan Central QLD 4114, Australia",LOGAN CENTRAL,3,Google,
2013,47581,Rosella Park School,GLADSTONE,PARK STREET,4680,QLD,G,Combined, U,71,70.6,20,51,G,http://www.rosellapkspecs.eq.edu.au,-23.8516884,151.2473685,-23.8516884,151.2473685,"Rosella Park School, 20 Park Street, West Gladstone QLD 4680, Australia",WEST GLADSTONE,3,Google,
2013,47582,Burdekin School,AYR,YOUNG STREET,4807,QLD,G,Combined," U, P-Prep",21,18.4,10,11,G,http://www.burdekinspecs.eq.edu.au,-19.5648436,147.4139098,-19.5648436,147.4139098,"Burdekin Catholic High School, 45 Gibson Street, Ayr QLD 4807, Australia",AYR,3,Google,
2013,47583,Mount Isa Special School,MOUNT ISA,MARIAN STREET,4825,QLD,G,Combined, U,16,16,6,10,G,http://www.mtisaspecs.eq.edu.au,-20.7241771,139.5129025,-20.7241771,139.5129025,"Mount Isa State Special School, 116 Marian Street, Town View QLD 4825, Australia",TOWN VIEW,3,Google,
2013,47584,Mitchelton Special School,MITCHELTON,KEDRON AVENUE,4053,QLD,G,Combined," U, P-Prep",137,129.4,33,104,G,http://www.mitcheltspecs.eq.edu.au,-27.4126393,152.9763284,-27.4126393,152.9763284,"Mitchelton Special School, Kedron Avenue, Mitchelton QLD 4053, Australia",MITCHELTON,3,Google,
2013,47585,Gympie Special School,GYMPIE,COOTHARABA ROAD,4570,QLD,G,Combined, U,45,45,12,33,G,http://www.gympiespecs.eq.edu.au,-26.18836,152.678137,-26.18836,152.678137,"Gympie Special School, 52 Cootharaba Road, Gympie QLD 4570, Australia",GYMPIE,3,Google,
2013,47586,Redcliffe Special School,REDCLIFFE,KLINGNER ROAD,4020,QLD,G,Combined, U,100,99.8,38,62,G,http://www.redcliffspecs.eq.edu.au,-27.2232559,153.1134057,-27.2232559,153.1134057,"Redcliffe Special School, 17 Klingner Road, Redcliffe QLD 4020, Australia",REDCLIFFE,3,Google,
2013,47587,Rockhampton Special School,ROCKHAMPTON,CNR DENISON & WILLIAM STREETS,4700,QLD,G,Combined, U,60,56.9,13,47,G,http://www.rockhampspecs.eq.edu.au,-23.3827835,150.5110694,-23.3827835,150.5110694,"Rockhampton Special School, Rockhampton QLD 4700, Australia",ROCKHAMPTON,3,Google,
2013,47588,Pine Rivers Special School,LAWNTON,LAWNTON POCKET ROAD,4501,QLD,G,Combined," U, P-Prep",130,126.4,30,100,G,http://www.pinerivespecs.eq.edu.au,-27.2827139,152.9839296,-27.2827139,152.9839296,"Pine Rivers Special School, 10 Lawnton Pocket Road, Lawnton QLD 4501, Australia",LAWNTON,3,Google,
2013,47589,Mackenzie State Primary and Special School (Special),MACKENZIE,VIVALDI PLACE,4156,QLD,G,Combined," U, Prep",90,84.1,36,54,G,http://www.mtgravattspecs.eq.edu.au,-27.5440580357,153.121796891,-27.5440580357,153.121796891,"VIVALDI PL, MACKENZIE, QLD 4156",MACKENZIE,4,Sensis,
2013,47590,Western Suburbs State Special School,DURACK,GLENALA ROAD,4077,QLD,G,Combined," U, Prep",160,158.8,45,115,G,http://www.westernsuburbsspecs.eq.edu.au,-27.587827,152.977088,-27.587827,152.977088,"Western Suburbs State Special School, 78 Glenala Road, Durack QLD 4077, Australia",DURACK,3,Google,
2013,47591,Ipswich West Special School,IPSWICH WEST,CNR OMAR AND TIGER STREETS,4305,QLD,G,Combined, U,61,61,16,45,G,http://www.ipswwestspecs.eq.edu.au,-27.614295,152.767445,-27.614295,152.767445,"Ipswich Special School, 2A Milford Street, Ipswich QLD 4305, Australia",IPSWICH,3,Google,
2013,47592,Maryborough Special School,MARYBOROUGH,WOODSTOCK STREET,4650,QLD,G,Combined, U,74,74,27,47,G,http://www.maryborospecs.eq.edu.au,-25.5173597,152.6944954,-25.5173597,152.6944954,"Maryborough Special School, Maryborough QLD 4650, Australia",MARYBOROUGH,3,Google,
2013,47593,Ipswich Special School,IPSWICH,MILFORD STREET,4305,QLD,G,Combined," U, P-Prep",123,122.6,57,66,G,http://www.ipswichspecs.eq.edu.au,-27.614295,152.767445,-27.614295,152.767445,"Ipswich Special School, 2A Milford Street, Ipswich QLD 4305, Australia",IPSWICH,3,Google,
2013,47594,Darling Point Special School,MANLY,UPPER ESPLANADE,4179,QLD,G,Combined," U, Prep",113,112.8,45,68,G,http://www.darlpoinspecs.eq.edu.au,-27.447616,153.187177,-27.447616,153.187177,"Darling Point Special School, 368 Upper Esplanade, Manly QLD 4179, Australia",MANLY,3,Google,
2013,47595,Southport Special School,SOUTHPORT,CNR KUMBARI AVENUE AND SMITH STREET,4215,QLD,G,Combined," U, Prep",187,187,68,119,G,http://www.southportspecs.eq.edu.au,-27.9618117,153.3951249,-27.9618117,153.3951249,"Southport Special School, Smith Street, Southport QLD 4215, Australia",SOUTHPORT,3,Google,
2013,47596,Bundaberg Special School,BUNDABERG,DR MAYS ROAD,4670,QLD,G,Combined, U,119,119,38,81,G,http://www.bundaberspecs.eq.edu.au,-24.8763676,152.3489288,-24.8763676,152.3489288,"Bundaberg State High School, Bundaberg South QLD 4670, Australia",BUNDABERG SOUTH,3,Google,
2013,47597,Aspley Special School,ASPLEY,ZILLMERE ROAD,4034,QLD,G,Secondary, U,92,91.8,26,66,G,http://www.aspleyspecs.eq.edu.au,-27.355545,153.021474,-27.355545,153.021474,"Aspley Special School, Aspley QLD 4034, Australia",ASPLEY,3,Google,
2013,47598,Toowoomba West Special School,TOOWOOMBA,GLADSTONE STREET,4350,QLD,G,Primary," U, P-Prep",75,73.4,23,52,G,http://www.toowwestspecs.eq.edu.au,-27.548307,151.941517,-27.548307,151.941517,"Toowoomba West Special School, Towoomba QLD 4350, Australia",TOWOOMBA,3,Google,
2013,47599,Redland District Special School,THORNLANDS,PANORAMA DRIVE,4164,QLD,G,Combined," U, P-Prep",122,122,44,78,G,http://www.redldistspecs.eq.edu.au,-27.5500102,153.26082,-27.5500102,153.26082,"Redlands District Special School, Thornlands QLD 4164, Australia",THORNLANDS,3,Google,
2013,47600,Goodna Special School,GOODNA,QUEEN STREET,4300,QLD,G,Combined, U,122,122,33,89,G,http://www.goodnaspecs.eq.edu.au,-27.6155919,152.8934946,-27.6155919,152.8934946,"Goodna Special School, Goodna QLD 4300, Australia",GOODNA,3,Google,
2013,47601,Tennyson Special School,TENNYSON,LOFTER STREET,4105,QLD,G,Primary, Prep-7,7,4.4,,7,G,http://www.tennysonspecs.eq.edu.au,-27.5273847,153.0028791,-27.5273847,153.0028791,"Tennyson Special School, 38 Lofter Street, Tennyson QLD 4105, Australia",TENNYSON,3,Google,
2013,47602,Rockhampton North Special School,ROCKHAMPTON NORTH,DEAN STREET,4701,QLD,G,Combined, U,91,90.2,33,58,G,http://www.rocknorthspsch.eq.edu.au,-23.3827835,150.5110694,-23.3827835,150.5110694,"Rockhampton Special School, Rockhampton QLD 4700, Australia",ROCKHAMPTON,3,Google,
2013,47603,Nambour Special School,NAMBOUR,WINDSOR ROAD,4560,QLD,G,Combined, U,113,113,44,69,G,http://www.nambourspecs.eq.edu.au,-26.6334767,152.9460759,-26.6334767,152.9460759,"Nambour Special School, Burnside QLD 4560, Australia",BURNSIDE,3,Google,
2013,47604,Kuraby Special School,KURABY,ALPITA STREET,4112,QLD,G,Combined, U,80,80,34,46,G,http://www.kurabyspecs.eq.edu.au,-27.6068997,153.0909453,-27.6068997,153.0909453,"Kuraby Special School, 83 Alpita Street, Kuraby QLD 4112, Australia",KURABY,3,Google,
2013,47605,Woody Point Special School,WOODY POINT,GEORGINA STREET,4019,QLD,G,Combined," U, P-Prep",100,95,34,66,G,http://www.woodpoinspecs.eq.edu.au,-27.2560256,153.100373,-27.2560256,153.100373,"Woody Point Special School, 85 Georgina Street, Woody Point QLD 4019, Australia",WOODY POINT,3,Google,
2013,47606,Currumbin Community Special School,CURRUMBIN WATERS,HAMMERSFORD DRIVE,4223,QLD,G,Combined, U,81,81,22,59,G,http://www.currumbispecs.eq.edu.au,-28.152673,153.47234,-28.152673,153.47234,"Currumbin Community Special School, Currumbin, Currumbin Waters QLD 4223, Australia",CURRUMBIN WATERS,3,Google,
2013,47607,Caboolture Special School,CABOOLTURE SOUTH,TORRENS ROAD,4510,QLD,G,Combined," U, Prep",189,188.6,47,142,G,http://www.cabooltuspecs.eq.edu.au,-27.0967889,152.9432301,-27.0967889,152.9432301,"Caboolture Special School, 50-80 Torrens Rd, Caboolture QLD 4510, Australia",CABOOLTURE,3,Google,
2013,47608,Mudgeeraba Special School,MUDGEERABA,SCHOOL STREET,4213,QLD,G,Combined," U, Prep",163,162.6,64,99,G,http://www.mudgeeraspecs.eq.edu.au,-28.0777839,153.364039,-28.0777839,153.364039,"Mudgeeraba Special School, 1/4 School Street, Mudgeeraba QLD 4213, Australia",MUDGEERABA,3,Google,
2013,47609,Beenleigh Special School,MOUNT WARREN PARK,MOUNT WARREN BOULEVARD,4207,QLD,G,Combined," U, Prep",87,86.4,24,63,G,http://www.beenleighspecial.eq.edu.au,-27.724135,153.20082,-27.724135,153.20082,"Beenleigh Special School, 52-74 Mount Warren Boulevard, Mount Warren Park QLD 4207, Australia",MOUNT WARREN PARK,3,Google,
2013,47610,Currimundi Special School,CURRIMUNDI,BUDERIM STREET,4551,QLD,G,Combined, U,151,150.2,54,97,G,http://www.currimunspecs.eq.edu.au,-26.77457013,153.13163231,-26.77457013,153.13163231,"BUDERIM ST, CURRIMUNDI, QLD 4551",CURRIMUNDI,4,Sensis,
2013,47611,Calamvale Special School,CALAMVALE,NOTTINGHAM ROAD,4116,QLD,G,Combined," U, Prep",119,118.4,44,75,G,http://www.calamvalspecs.eq.edu.au,-27.629634,153.0450173,-27.629634,153.0450173,"Calamvale Special School, Nottingham Road, Calamvale QLD 4116, Australia",CALAMVALE,3,Google,
2013,47612,Hervey Bay Special School,SCARNESS,FRANGIPANNI AVENUE,4655,QLD,G,Combined, U,92,92,34,58,G,http://www.hervbayspecs.eq.edu.au,-25.2972182,152.8523287,-25.2972182,152.8523287,"Hervey Bay Special School, 23 Frangipanni Avenue, Scarness QLD 4655, Australia",SCARNESS,3,Google,
2013,47613,Claremont Special School,SILKSTONE,ROBERTSON ROAD,4304,QLD,G,Combined, U,97,97,25,72,G,http://www.claremonspecs.eq.edu.au,-27.62809,152.787642,-27.62809,152.787642,"Claremont State Special School., 136A Robertson Road, Silkstone QLD 4304, Australia",SILKSTONE,3,Google,
2013,47614,Geebung Special School,GEEBUNG,BEAU VISTA STREET,4034,QLD,G,Primary," U, P-Prep",106,98,37,69,G,http://www.geebungspecs.eq.edu.au,-27.3786079,153.0508804,-27.3786079,153.0508804,"Geebung Special School, Beau-Vista Street, Geebung QLD 4034, Australia",GEEBUNG,3,Google,
2013,47615,Sunnybank Special School,SUNNYBANK,TROUGHTON ROAD,4109,QLD,G,Combined, U,39,38.6,12,27,G,http://www.sunnybanspecs.eq.edu.au,-27.5721811,153.0483451,-27.5721811,153.0483451,"Sunnybank Special School, 79 Troughton Road, Sunnybank QLD 4109, Australia",SUNNYBANK,3,Google,
2013,47616,Mackay District Special School,BEACONSFIELD MACKAY,MANSFIELD DRIVE,4740,QLD,G,Combined, U,90,90,28,62,G,http://www.mackdistspecs.eq.edu.au,-21.09488,149.170319,-21.09488,149.170319,"Mckay District Special School, 63 Mansfield Drive, Beaconsfield QLD 4740, Australia",BEACONSFIELD,3,Google,
2013,47617,Nursery Road State Special School,HOLLAND PARK,NURSERY ROAD,4121,QLD,G,Combined," U, P-Prep",121,103.4,39,82,G,http://www.mtgrvwstspecs.eq.edu.au,-27.5254049051,153.078002382,-27.5254049051,153.078002382,"NURSERY RD, HOLLAND PARK, QLD 4121",HOLLAND PARK,4,Sensis,
2013,47618,Red Hill Special School,RED HILL,WATERWORKS ROAD,4059,QLD,G,Combined," U, P-Prep",67,57.4,23,44,G,http://www.redhillspecs.eq.edu.au,-27.4507589,153.0004967,-27.4507589,153.0004967,"Red Hill Special School, 72 Waterworks Road, Red Hill QLD 4059, Australia",RED HILL,3,Google,
2013,47707,St Finbarr's School,ASHGROVE,BETHEDEN TCE,4060,QLD,C,Primary," U, Prep-7",221,221,105,116,G,http://www.stfinbarrsashgrove.qld.edu.au,-27.4467743789,152.993484688,-27.4467743789,152.993484688,"BETHEDEN TCE, ASHGROVE, QLD 4060",ASHGROVE,4,Sensis,
2013,47619,Clifford Park Special School,TOOWOOMBA,ROB STREET,4350,QLD,G,Secondary, U,105,102.8,34,71,G,http://www.clifparkspecs.eq.edu.au,-27.5632094,151.9250072,-27.5632094,151.9250072,"Clifford Park Special School, Rob Street, Newtown QLD 4350, Australia",NEWTOWN,3,Google,
